Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
29323095,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.34207558922413,0.30692530921446,3665386.875,4828402.95563478,10013821,605,10017608,10017608.0,0.0,10017608,10017608,29323095,4887182.5,5048583.50442335,10014426,720,0,1,0,0,64,224,0.06820562426988,0.23871968494458,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,325315.0,558829.978923823,970595,1563,9449050.0,969608.740620154,10013821,8329457,c_ci_na_1
20995422,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90561332846751,0.381035446679757,2999346.0,4803642.15721935,10021160,565,10023223,10023223.0,0.0,10023223,10023223,20995422,4199084.4,5322266.81824233,10021922,565,0,1,0,0,64,192,0.095258861669939,0.285776585009818,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,2763.0,989.949493661167,3463,2063,10012289.0,12545.4885118117,10021160,10003418,c_ci_na_1
20991126,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.9064126431331,0.3811134285983521,2998732.28571429,4802863.51569407,10013840,408,10016185,10016185.0,0.0,10016185,10016185,20991126,4198225.2,5321380.41644752,10014248,651,0,1,0,0,64,192,0.095278357149588,0.285835071448764,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,4785.0,3450.68109219035,7225,2345,10010764.5,4349.41381107845,10013840,10007689,c_ci_na_1
20980250,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.67105968708666,0.428974869222245,2622531.25,4563660.63438588,10009191,434,10008959,10008959.0,0.0,10008959,10008959,20980250,3496708.33333333,5049422.64132456,10010496,490,0,1,0,0,64,224,0.095327748716054,0.33364712050619,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,187269.0,262134.38328079,372626,1912,10008119.0,1516.03693886396,10009191,10007047,c_ci_na_1
20988905,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.669133525546,0.428797976835857,2623613.125,4570270.53748158,10021794,396,10024763,10024763.0,0.0,10024763,10024763,20988905,3498150.83333333,5057805.24762587,10022190,821,0,1,0,0,64,224,0.095288439296857,0.333509537539,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2336.0,895.197184982169,2969,1703,10016918.0,6895.70533013121,10021794,10012042,c_ci_na_1
20990290,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90656822749948,0.381128607560925,2998612.85714286,4819350.62168744,10063361,472,10014481,10014481.0,0.0,10014481,10014481,20990290,4198058.0,5344537.64644324,10066677,883,0,1,0,0,64,192,0.095282151890231,0.285846455670693,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,2753.0,2644.57936163769,4623,883,10036609.5,37832.33411382391,10063361,10009858,c_ci_na_1
20976822,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90907640823763,0.381373308120744,2996688.85714286,4809762.88436372,10026373,620,10031951,10031951.0,0.0,10031951,10031951,20976822,4195364.4,5333058.14788985,10027188,620,0,1,0,0,64,192,0.0953433270301859,0.286029981090558,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,3099.0,3505.8354211229,5578,620,10019958.0,9072.180002623409,10026373,10013543,c_ci_na_1
24984257,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.92247005784483,0.360226842046974,3123032.125,4556486.67089861,10020812,365,10024455,10024455.0,0.0,10024455,10024455,24984257,4164042.83333333,4886317.17789431,10021503,365,0,1,0,0,64,224,0.080050409343772,0.280176432703202,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2377782.0,3357539.5727589,4751921,3643,10018580.5,3155.81756443556,10020812,10016349,c_ci_na_1
27116844,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.61398988761376,0.331897030495142,3389605.5,4584510.70581627,10016516,537,10019058,10019058.0,0.0,10019058,10019058,27116844,4519474.0,4827596.96645082,10017053,944,0,1,0,0,64,224,0.073754895665587,0.258142134829555,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,320298.0,549505.469625189,954812,2542,8718650.0,2245477.89339107,10016516,6125796,c_ci_na_1
29002720,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.37899341854833,0.310315722111581,3625340.0,5001664.37215673,10014073,322,10015710,10015710.0,0.0,10015710,10015710,29002720,4833786.66666667,5293357.87426974,10014395,465,0,1,0,0,64,224,0.068959049358129,0.241356672753452,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2084.0,632.153462380774,2531,1637,9652136.33333334,619791.045215509,10014073,8936479,c_ci_na_1
25357682,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.86470656111233,0.354922031122561,3169710.25,4473093.47556015,10009989,420,10014996,10014996.0,0.0,10014996,10014996,25357682,4226280.33333333,4760993.34482197,10011633,478,0,1,0,0,64,224,0.0788715624716799,0.276050468650881,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2742.5,3202.4866119938697,5007,478,10009335.0,924.895669792004,10009989,10008681,c_ci_na_1
20994741,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.9057400136539,0.381047806210136,2999248.71428571,4803733.67850282,10013502,410,10018414,10018414.0,0.0,10018414,10018414,20994741,4198948.2,5322966.60766571,10016494,3610,0,1,0,0,64,192,0.095261951552534,0.285785854657602,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,5722.0,1244.5079348883196,6602,4842,10012657.0,1195.01046020527,10013502,10011812,c_ci_na_1
20993769,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90592084727616,0.381065448514747,2999109.85714286,4803561.53963169,10021263,561,10023191,10023191.0,0.0,10023191,10023191,20993769,4198753.8,5322190.14891005,10022027,561,0,1,0,0,64,192,0.095266362128687,0.28579908638606,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,1253.5,953.887047820653,1928,579,10011813.5,13363.6110576446,10021263,10002364,c_ci_na_1
23646166,2,9,22,108,16,6,11.0,7.07106781186548,20,6,12.0,5.8309518948453,5.49772001093116,0.465191693232636,2364616.6,4122412.70268371,10035919,334,10013754,10013754.0,0.0,10013754,10013754,23646166,2955770.75,4456507.76185466,10037969,334,0,1,0,0,64,288,0.084580307860479,0.380611385372157,6,20,11.333333333333302,5.678241298362041,32.2424242424242,0,0,0,1,1,0,0,0,4,12.3636363636364,11.0,12.0,0,0,0,0,0,0,2,22,9,108,-1,260,2,0,3669.5,1614.32478144889,4811,2528,10023572.5,17460.5877478394,10035919,10011226,c_ci_na_1
25436050,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.85279947161607,0.353828522903517,3179506.25,4480933.53372406,10035469,397,10037334,10037334.0,0.0,10037334,10037334,25436050,4239341.66666667,4767300.659252599,10036206,397,0,1,0,0,64,224,0.078628560645226,0.275199962258291,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1131.0,1038.03275478185,1865,397,10020432.0,21265.5293374042,10035469,10005395,c_ci_na_1
41001021,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.5365222002642303,0.243896365410022,4555669.0,5154763.76329396,10010767,458,30992872,30992872.0,0.0,30992872,30992872,41001021,5857288.71428571,5151844.14387213,10011225,669,0,1,0,0,64,256,0.048779273082005,0.195117092328018,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,546183.5,769759.977533582,1090486,1881,9977049.0,57307.2975283254,10010767,9891328,c_ci_na_1
25989306,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.7707817207585297,0.346296280477824,3248663.25,4561264.82436549,10019006,550,10017306,10017306.0,0.0,10017306,10017306,25989306,4331551.0,4848478.51081273,10020765,1003,0,1,0,0,64,224,0.076954728995072,0.269341551482752,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2461.0,425.678282274302,2762,2160,8475512.0,2669546.75607452,10019006,5392986,c_ci_na_1
41002120,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.53645421261145,0.243889828135716,4555791.11111111,4829469.84399084,10011095,462,30988974,30988974.0,0.0,30988974,30988974,41002120,5857445.71428571,4712712.13895211,10012546,548,0,1,0,0,64,256,0.048777965627143,0.195111862508573,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,1484920.5,2097747.52479523,2968252,1589,9507954.25,997310.97463709,10011095,8012007,c_ci_na_1
41002626,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.5364229110594,0.243886818371096,4555847.33333333,4767266.78951498,10020273,637,30979380,30979380.0,0.0,30979380,30979380,41002626,5857518.0,4627470.386446498,10021540,2187,0,1,0,0,64,256,0.048777363674219,0.1951094546968769,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,1168317.0,2018570.19366011,3499161,2336,9374259.5,1273480.90063665,10020273,7464079,c_ci_na_1
26612703,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.6824519478536297,0.338184362557986,3326587.875,4545896.64648022,10018807,509,10021334,10021334.0,0.0,10021334,10021334,26612703,4435450.5,4799844.739713599,10019316,732,0,1,0,0,64,224,0.075152080568441,0.263032281989545,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,318373.666666667,546981.935681914,949974,2527,8552527.33333333,2534468.71497171,10018807,5625977,c_ci_na_1
23994619,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.0842490560071,0.3750840969802439,2999327.375,4485230.41988445,10016719,436,10018204,10018204.0,0.0,10018204,10018204,23994619,3999103.16666667,4834451.33718193,10017155,533,0,1,0,0,64,224,0.083352021551165,0.291732075429078,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1733508.5,2449451.12404892,3465532,1485,10013572.0,4450.530080788129,10016719,10010425,c_ci_na_1
41082808,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.53147253225729,0.243410820409355,4564756.44444444,4679226.56056613,10087132,400,31048663,31048663.0,0.0,31048663,31048663,41082808,5868972.57142857,4502033.78077608,10087557,400,0,1,0,0,64,256,0.048682164081871,0.194728656327484,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,1696.0,363.452885529885,1953,1439,8215798.2,2509860.38778867,10087132,5132032,c_ci_na_1
21659619,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.52454865434152,0.415519774378303,2707452.375,4522823.13925346,10012135,378,10013703,10013703.0,0.0,10013703,10013703,21659619,3609936.5,4973460.72167897,10012569,378,0,1,0,0,64,224,0.092337727639623,0.32318204673868,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1030.0,760.846896556725,1568,492,10011419.5,1011.86980387795,10012135,10010704,c_ci_na_1
20993764,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90592177753356,0.381065539271567,2999109.14285714,4804681.75560648,10015491,387,10014037,10014037.0,0.0,10014037,10014037,20993764,4198752.8,5323614.41774643,10017037,652,0,1,0,0,64,192,0.095266384817892,0.285799154453675,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,2034.0,231.931024229188,2198,1870,10013665.0,2582.35396489327,10015491,10011839,c_ci_na_1
41988785,2,11,22,130,16,6,11.0,7.07106781186548,20,6,11.8181818181818,5.68890467169528,3.62001424904293,0.3096064818260399,3499065.41666667,4644924.03843957,10039886,416,10011293,10011293.0,0.0,10011293,10011293,41988785,4198878.5,4807718.4098404,10043507,416,0,1,0,0,64,352,0.047631766434775,0.261974715391265,6,20,11.2857142857143,5.5805785670356,31.142857142857103,0,0,0,1,1,0,0,0,5,12.1538461538462,11.0,11.8181818181818,0,0,0,0,0,0,2,22,11,130,-1,260,2,0,722809.333333333,1246724.74077574,2162401,903,9718075.0,554905.240532111,10039886,8888143,c_ci_na_1
25975591,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.77277267724149,0.3464791234201369,3246948.875,4652237.84638712,10012759,380,10013823,10013823.0,0.0,10013823,10013823,25975591,4329265.16666667,4968467.41347307,10014219,380,0,1,0,0,64,224,0.076995360760031,0.269483762660106,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,1209.5,1173.09014998848,2039,380,8656807.0,2347733.43246992,10012759,5945878,c_ci_na_1
31000267,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.16126309492754,0.290320080146406,3875033.375,5094861.624881402,10017074,460,10017960,10017960.0,0.0,10017960,10017960,31000267,5166711.16666667,5323905.44636298,10019554,1453,0,1,0,0,64,224,0.064515573365868,0.225804506780538,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2823.5,1569.06994745295,3933,1714,10015529.0,1523.9550518306,10017074,10014027,c_ci_na_1
30264953,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.23806879858693,0.297373665176351,3783119.125,4973398.20537517,10016752,398,10018401,10018401.0,0.0,10018401,10018401,30264953,5044158.83333333,5196361.10540649,10017165,398,0,1,0,0,64,224,0.066083036705856,0.231290628470495,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,318015.333333333,548925.864969336,951860,537,9770302.33333333,422536.2977074671,10016752,9282408,c_ci_na_1
24996268,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.92058526496835,0.3600537488236239,3124533.5,4469424.9835413,10013579,437,10016245,10016245.0,0.0,10016245,10016245,24996268,4166044.66666667,4771966.65884202,10016233,604,0,1,0,0,64,224,0.080011944183028,0.2800418046405969,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2040328.5,2880852.72861014,4077399,3258,10013283.0,418.607214462436,10013579,10012987,c_ci_na_1
51715149,2,12,22,146,16,6,11.0,7.07106781186548,20,6,12.166666666666698,5.556868531717111,3.24856455503976,0.27071371291998,3978088.38461538,4817938.07531681,10024766,499,30281929,30281929.0,0.0,30281929,30281929,51715149,4701377.18181818,4911319.3331017,10026474,499,0,1,0,0,64,384,0.038673387559997,0.232040325359983,6,20,11.6,5.51361950083609,30.4,0,0,0,1,1,0,0,0,6,12.4285714285714,11.0,12.166666666666698,0,0,0,0,0,0,2,22,12,146,-1,260,2,0,683208.25,837118.151606002,1714858,615,9796463.2,341678.093824728,10024766,9238922,c_ci_na_1
20999016,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90494487932196,0.380970232128972,2999859.42857143,4802564.87238135,10013937,396,10017041,10017041.0,0.0,10017041,10017041,20999016,4199803.2,5320861.46442103,10014333,696,0,1,0,0,64,192,0.095242558032243,0.285727674096729,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,2510.0,840.0428560496181,3104,1916,10010933.5,4247.59043458759,10013937,10007930,c_ci_na_1
21000495,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90466986611506,0.3809434015722009,3000070.71428571,4805559.27517279,10019134,1571,10031421,10031421.0,0.0,10031421,10031421,21000495,4200099.0,5325536.74749508,10020705,1956,0,1,0,0,64,192,0.09523585039305,0.285707551179151,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,7121.5,7305.12015643822,12287,1956,10016417.5,3841.71114218651,10019134,10013701,c_ci_na_1
20995710,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90555975482611,0.3810302199830349,2999387.14285714,4800940.66179207,10017524,724,10056814,10056814.0,0.0,10056814,10056814,20995710,4199142.0,5318482.24206752,10018248,1905,0,1,0,0,64,192,0.095257554995759,0.285772664987276,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,20597.5,26435.187014659103,39290,1905,10009854.5,10846.3109166205,10017524,10002185,c_ci_na_1
21002853,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90423148702702,0.3809006328806849,3000407.57142857,4803045.27785081,10015916,619,10018731,10018731.0,0.0,10018731,10018731,21002853,4200570.6,5321242.40709285,10016535,744,0,1,0,0,64,192,0.095225158220171,0.285675474660514,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,17256.5,20423.3651610111,31698,2815,10013672.0,3173.4952339652195,10015916,10011428,c_ci_na_1
20997872,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90515762740148,0.380990988039169,2999696.0,4805973.22050141,10020035,837,10031954,10031954.0,0.0,10031954,10031954,20997872,4199574.4,5329810.231376,10024459,866,0,1,0,0,64,192,0.095247747009792,0.285743241029377,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,6935.0,7048.4403948675,11919,1951,10016720.5,4687.41085248562,10020035,10013406,c_ci_na_1
29528583,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.3188182446817702,0.30478943063404,3691072.875,4860303.4292752985,10015852,569,10017871,10017871.0,0.0,10017871,10017871,29528583,4921430.5,5080702.16638759,10017173,569,0,1,0,0,64,224,0.067730984585342,0.237058446048698,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,321635.333333333,553168.29587417,960379,2019,9521225.66666667,856606.225246077,10015852,8532102,c_ci_na_1
20991276,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.9063847285891495,0.38111070522821,2998753.71428571,4803072.60467484,10014263,750,10018158,10018158.0,0.0,10018158,10018158,20991276,4198255.2,5322437.93315279,10015278,750,0,1,0,0,64,192,0.095277676307053,0.285833028921158,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,2322.5,2223.8508268316896,3895,750,10010886.0,4775.79920013394,10014263,10007509,c_ci_na_1
24736290,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,3.96179055145295,0.363837907786495,3092036.25,4462080.82438492,10032745,443,10018928,10018928.0,0.0,10018928,10018928,24736290,4122715.0,4773057.76419838,10033849,443,0,1,0,0,64,224,0.080852868396999,0.282985039389496,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,2692.0,1619.27452891719,3837,1547,10025063.0,10863.9885861501,10032745,10017381,c_ci_na_1
20993270,2,6,22,60,16,6,11.0,7.07106781186548,20,6,10.0,6.32455532033676,3.90601368914895,0.381074506258434,2999038.57142857,4803432.72103985,10011557,357,10013791,10013791.0,0.0,10013791,10013791,20993270,4198654.0,5321960.39796911,10013129,453,0,1,0,0,64,192,0.095268626564609,0.285805879693826,6,20,9.77777777777778,5.783117190965822,33.4444444444444,0,0,0,1,1,0,0,0,3,11.0,11.0,10.0,0,0,0,0,0,0,2,22,6,60,-1,260,2,0,1343.5,1259.35717729324,2234,453,10011545.0,16.9705627484771,10011557,10011533,c_ci_na_1
23565143,2,7,22,76,16,6,11.0,7.07106781186548,20,6,10.857142857142902,6.20291790016525,4.158684714962259,0.381920024843473,2945642.875,4445129.41052986,10009170,499,10067646,10067646.0,0.0,10067646,10067646,23565143,3927523.83333333,4800359.60776734,10009669,2895,0,1,0,0,64,224,0.0848711166318829,0.29704890821159,6,20,10.4,5.79655069847578,33.6,0,0,0,1,1,0,0,0,3,11.555555555555598,11.0,10.857142857142902,0,0,0,0,0,0,2,22,7,76,-1,260,2,0,30685.5,39301.702005129504,58476,2895,10006111.5,4325.37218051811,10009170,10003053,c_ci_na_1
41003194,2,8,22,82,16,6,11.0,7.07106781186548,20,6,10.25,5.99404466354493,2.5363877750596697,0.243883439909584,4555910.44444444,4815311.26399265,10018193,413,30992230,30992230.0,0.0,30992230,30992230,41003194,5857599.14285714,4693904.31912317,10018668,413,0,1,0,0,64,256,0.048776687981917,0.195106751927667,6,20,10.0,5.65685424949238,32.0,0,0,0,1,1,0,0,0,4,11.0,11.0,10.25,0,0,0,0,0,0,2,22,8,82,-1,260,2,0,1542143.0,2180335.47551747,3083873,413,9479608.25,1060091.7180211002,10018193,7889507,c_ci_na_1
